cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,roni_pico
feijao,1979,616,25.6,31.9,N,0,0.2
feijao,1980,382,-18,-38,EN,0,0.7
feijao,1981,459,2.7,20.2,N,0,0.2
feijao,1982,510,17.9,11.1,N,0,0
feijao,1983,491,15.8,-3.7,EN,1,2.5
feijao,1984,360,-14.4,-26.7,LN,0,-1
feijao,1985,352,-16.6,-2.2,LN,0,-1
feijao,1986,260,-39.4,-26.1,N,0,-0.2
feijao,1987,420,-6.2,61.5,EN,1,1.5
feijao,1988,582,21.7,38.6,EN,0,0.9
feijao,1989,502,-1.7,-13.7,LN,1,-1.9
feijao,1990,487,-9.3,-3,N,0,0
feijao,1991,584,3.5,19.9,EN,0,0.5
feijao,1992,637,6.7,9.1,EN,1,2.1
feijao,1993,666,7,4.6,N,0,0.3
feijao,1994,741,16.8,11.3,N,0,0.3
feijao,1995,533,-16.8,-28.1,EN,0,1.4
feijao,1996,676,4.2,26.8,LN,0,-0.9
feijao,1997,634,-3.5,-6.2,N,0,-0.3
feijao,1998,691,4.6,9,EN,1,2.3
feijao,1999,667,-0.2,-3.5,LN,1,-1.6
feijao,2000,652,-4.5,-2.2,LN,1,-1.6
feijao,2001,627,-10.4,-3.8,LN,0,-0.7
feijao,2002,634,-11.6,1.1,N,0,-0.3
feijao,2003,803,9.3,26.7,EN,0,1.2
feijao,2004,758,0.2,-5.6,N,0,0.3
feijao,2005,840,7.4,10.8,EN,0,0.7
feijao,2006,835,4,-0.6,LN,0,-0.8
feijao,2007,804,-2.2,-3.7,EN,0,0.9
feijao,2008,805,-4.3,0.1,LN,1,-1.5
feijao,2009,837,-2.2,4,LN,0,-0.8
feijao,2010,878,2,4.9,EN,1,1.6
feijao,2011,888,3,1.1,LN,1,-1.6
feijao,2012,859,-0.5,-3.3,LN,0,-1
feijao,2013,919,6.2,7,N,0,-0.4
feijao,2014,853,-1.6,-7.2,N,0,-0.3
feijao,2015,835,-4,-2.1,EN,0,0.6
feijao,2016,844,-3.5,1.1,EN,1,2.4
feijao,2017,855,-2.9,1.3,LN,0,-1
feijao,2018,852,-3.9,-0.4,LN,0,-1.3
feijao,2019,1410,57.9,65.5,EN,0,0.7
feijao,2020,755,-16.1,-46.5,N,0,0.2
feijao,2021,988,8.8,30.9,LN,0,-1.4
feijao,2022,1359,48.2,37.6,LN,0,-1.2
feijao,2023,1344,45,-1.1,LN,0,-1
feijao,2024,929,-1,-30.9,EN,1,1.5
milho,1974,1263,13.5,,LN,1,-1.9
milho,1975,1158,2.6,-8.3,N,0,-0.2
milho,1976,955,-16.7,-17.5,LN,0,-1.1
milho,1977,1087,-6.7,13.8,EN,0,1.1
milho,1978,1033,-12.9,-5,EN,0,1.1
milho,1979,1425,18,37.9,N,0,0.2
milho,1980,1175,-4.5,-17.5,EN,0,0.7
milho,1981,1161,-7.5,-1.2,N,0,0.2
milho,1982,1457,13.6,25.5,N,0,0
milho,1983,1425,8.7,-2.2,EN,1,2.5
milho,1984,1459,8.8,2.4,LN,0,-1
milho,1985,1307,-4.8,-10.4,LN,0,-1
milho,1986,1321,-5.9,1.1,N,0,-0.2
milho,1987,1111,-22.5,-15.9,EN,1,1.5
milho,1988,1528,4.4,37.5,EN,0,0.9
milho,1989,1610,7.8,5.4,LN,1,-1.9
milho,1990,1135,-25.6,-29.5,N,0,0
milho,1991,1567,0,38.1,EN,0,0.5
milho,1992,1628,0.8,3.9,EN,1,2.1
milho,1993,1788,8,9.8,N,0,0.3
milho,1994,1619,-3.5,-9.5,N,0,0.3
milho,1995,1139,-32.7,-29.6,EN,0,1.4
milho,1996,1750,2.1,53.6,LN,0,-0.9
milho,1997,1924,11.2,9.9,N,0,-0.3
milho,1998,1761,1.1,-8.5,EN,1,2.3
milho,1999,1726,-2.1,-2,LN,1,-1.6
milho,2000,1698,-5.8,-1.6,LN,1,-1.6
milho,2001,1641,-11.2,-3.4,LN,0,-0.7
milho,2002,1825,-3.8,11.2,N,0,-0.3
milho,2003,1965,1,7.7,EN,0,1.2
milho,2004,1997,-0.6,1.6,N,0,0.3
milho,2005,2156,3.5,8,EN,0,0.7
milho,2006,2273,6,5.4,LN,0,-0.8
milho,2007,2086,-4.9,-8.2,EN,0,0.9
milho,2008,2299,2.3,10.2,LN,1,-1.5
milho,2009,2305,1,0.3,LN,0,-0.8
milho,2010,2369,3.6,2.8,EN,1,1.6
milho,2011,2267,-0.3,-4.3,LN,1,-1.6
milho,2012,2286,0.9,0.8,LN,0,-1
milho,2013,2219,-1.7,-2.9,N,0,-0.4
milho,2014,2231,-1.1,0.5,N,0,-0.3
milho,2015,2192,-3.9,-1.7,EN,0,0.6
milho,2016,2119,-9.1,-3.3,EN,1,2.4
milho,2017,2111,-11.7,-0.4,LN,0,-1
milho,2018,2146,-12.9,1.7,LN,0,-1.3
milho,2019,3426,34,59.6,EN,0,0.7
milho,2020,3518,32.3,2.7,N,0,0.2
milho,2021,2331,-16.1,-33.7,LN,0,-1.4
milho,2022,2752,-5.7,18.1,LN,0,-1.2
milho,2023,3235,5.3,17.6,LN,0,-1
milho,2024,3823,17.9,18.2,EN,1,1.5
milho1,2003,1965,1.1,,EN,0,1.2
milho1,2004,1997,-3,1.6,N,0,0.3
milho1,2005,2156,0.2,8,EN,0,0.7
milho1,2006,2273,2.1,5.4,LN,0,-0.8
milho1,2007,2086,-8.6,-8.2,EN,0,0.9
milho1,2008,2299,-0.6,10.2,LN,1,-1.5
milho1,2009,2305,-0.7,0.3,LN,0,-0.8
milho1,2010,2369,2.3,2.8,EN,1,1.6
milho1,2011,2267,-1.3,-4.3,LN,1,-1.6
milho1,2012,2285,0.5,0.8,LN,0,-1
milho1,2013,2218,-1.2,-2.9,N,0,-0.4
milho1,2014,2232,1,0.6,N,0,-0.3
milho1,2015,2192,0.8,-1.8,EN,0,0.6
milho1,2016,2119,-1.1,-3.3,EN,1,2.4
milho1,2017,2097,-1.1,-1,LN,0,-1
milho1,2018,2142,0.1,2.1,LN,0,-1.3
milho1,2019,3434,54.3,60.3,EN,0,0.7
milho1,2020,3527,49.8,2.7,N,0,0.2
milho1,2021,2331,-8.9,-33.9,LN,0,-1.4
milho1,2022,2752,-3.7,18.1,LN,0,-1.2
milho1,2023,3235,-0.4,17.6,LN,0,-1
milho1,2024,3741,0.5,15.6,EN,1,1.5
milho2,2012,2400,,,LN,0,-0.6
milho2,2013,2400,,0,LN,0,-0.5
milho2,2014,2200,,-8.3,N,0,-0.3
milho2,2017,2376,,8,N,0,-0.3
milho2,2018,2800,,17.8,LN,0,-0.9
milho2,2019,2800,,0,EN,0,0.6
milho2,2020,2800,,0,N,0,0
milho2,2024,4833,,72.6,EN,0,0.5
soja,2022,4000,,,LN,0,-1.2
soja,2023,3256,,-18.6,LN,0,-1
soja,2024,2636,,-19,EN,1,1.5
