cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,roni_pico
feijao,2021,1305,3.1,5.6,LN,0,-1.4
feijao,2022,1302,-1.5,-0.2,LN,0,-1.2
feijao,2023,1371,-0.6,5.3,LN,0,-1
feijao,2024,1384,-3.8,0.9,EN,1,1.5
milho,1974,1527,109.8,,LN,1,-1.9
milho,1975,998,12.5,-34.6,N,0,-0.2
milho,1976,903,-13.2,-9.5,LN,0,-1.1
milho,1977,1138,-4.1,26,EN,0,1.1
milho,1978,1371,3.3,20.5,EN,0,1.1
milho,1979,1582,8.3,15.4,N,0,0.2
milho,1980,1320,-16.8,-16.6,EN,0,0.7
milho,1981,1763,3.3,33.6,N,0,0.2
milho,1982,1948,6.9,10.5,N,0,0
milho,1983,1679,-12.9,-13.8,EN,1,2.5
milho,1984,1917,-5.4,14.2,LN,0,-1
milho,1985,2214,4.3,15.5,LN,0,-1
milho,1986,2281,3.4,3,N,0,-0.2
milho,1987,2388,4.9,4.7,EN,1,1.5
milho,1988,2115,-9.3,-11.4,EN,0,0.9
milho,1989,2482,4.3,17.4,LN,1,-1.9
milho,1990,1820,-24.8,-26.7,N,0,0
milho,1991,2754,13,51.3,EN,0,0.5
milho,1992,2563,5.4,-6.9,EN,1,2.1
milho,1993,2497,2.4,-2.6,N,0,0.3
milho,1994,2233,-9.2,-10.6,N,0,0.3
milho,1995,1152,-53.4,-48.4,EN,0,1.4
milho,1996,2333,-6.3,102.5,LN,0,-0.9
milho,1997,2359,-6.4,1.1,N,0,-0.3
milho,1998,2492,-2.5,5.6,EN,1,2.3
milho,1999,2744,6,10.1,LN,1,-1.6
milho,2000,2826,7.3,3,LN,1,-1.6
milho,2001,2759,2.5,-2.4,LN,0,-0.7
milho,2002,2665,-3,-3.4,N,0,-0.3
milho,2003,2768,-0.9,3.9,EN,0,1.2
milho,2004,2784,-1.2,0.6,N,0,0.3
milho,2005,2954,4.4,6.1,EN,0,0.7
milho,2006,2462,-13.6,-16.7,LN,0,-0.8
milho,2007,2879,0.5,16.9,EN,0,0.9
milho,2008,3068,6.9,6.6,LN,1,-1.5
milho,2009,3172,9.7,3.4,LN,0,-0.8
milho,2010,2746,-6.3,-13.4,EN,1,1.6
milho,2011,2813,-5.6,2.4,LN,1,-1.6
milho,2012,2760,-8.8,-1.9,LN,0,-1
milho,2013,3073,-0.2,11.3,N,0,-0.4
milho,2014,3391,8.1,10.3,N,0,-0.3
milho,2015,2730,-14.2,-19.5,EN,0,0.6
milho,2016,3453,7.4,26.5,EN,1,2.4
milho,2017,3449,6.3,-0.1,LN,0,-1
milho,2018,3387,3.6,-1.8,LN,0,-1.3
milho,2019,3266,-0.7,-3.6,EN,0,0.7
milho,2020,3362,1.7,2.9,N,0,0.2
milho,2021,3362,1.5,0,LN,0,-1.4
milho,2022,3274,-1.2,-2.6,LN,0,-1.2
milho,2023,3295,-0.4,0.6,LN,0,-1
milho,2024,3203,-2.8,-2.8,EN,1,1.5
milho1,2003,2768,1,,EN,0,1.2
milho1,2004,2784,-1.9,0.6,N,0,0.3
milho1,2005,2954,1.4,6.1,EN,0,0.7
milho1,2006,2462,-16.9,-16.7,LN,0,-0.8
milho1,2007,2879,-3.7,16.9,EN,0,0.9
milho1,2008,3068,2.8,6.6,LN,1,-1.5
milho1,2009,3172,9.2,3.4,LN,0,-0.8
milho1,2010,2746,-2.7,-13.4,EN,1,1.6
milho1,2011,2811,1.1,2.4,LN,1,-1.6
milho1,2012,2710,-5.9,-3.6,LN,0,-1
milho1,2013,3022,0,11.5,N,0,-0.4
milho1,2014,3367,5.5,11.4,N,0,-0.3
milho1,2015,2638,-21.1,-21.7,EN,0,0.6
milho1,2016,3374,-0.3,27.9,EN,1,2.4
milho1,2017,3374,0.7,0,LN,0,-1
milho1,2018,3307,0.5,-2,LN,0,-1.3
milho1,2019,3173,-2.6,-4.1,EN,0,0.7
milho1,2020,3278,0.9,3.3,N,0,0.2
milho1,2021,3277,1.1,0,LN,0,-1.4
milho1,2022,2558,-20.7,-21.9,LN,0,-1.2
milho1,2023,3257,1.6,27.3,LN,0,-1
milho1,2024,3145,-1.3,-3.4,EN,1,1.5
milho2,2011,4000,,,LN,0,-0.9
milho2,2012,4856,,21.4,LN,0,-0.6
milho2,2013,4670,,-3.8,LN,0,-0.5
milho2,2014,3952,,-15.4,N,0,-0.3
milho2,2015,4635,,17.3,EN,0,0.5
milho2,2016,4462,,-3.7,EN,0,1.3
milho2,2017,4323,,-3.1,N,0,-0.3
milho2,2018,4429,,2.5,LN,0,-0.9
milho2,2019,4452,,0.5,EN,0,0.6
milho2,2020,4452,,0,N,0,0
milho2,2021,4436,,-0.4,LN,0,-1
milho2,2022,4157,,-6.3,LN,0,-1.3
milho2,2023,3487,,-16.1,N,0,-0.4
milho2,2024,3487,,0,EN,0,0.5
soja,1974,1286,,,LN,1,-1.9
soja,1975,1143,,-11.1,N,0,-0.2
soja,1976,1200,,5,LN,0,-1.1
