cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,roni_pico
milho,1975,2195,3.7,32.5,N,0,-0.3
milho,1976,2571,16.8,17.1,N,0,-0.3
milho,1977,2380,4.6,-7.4,EN,0,0.5
milho,1978,1245,-46.8,-47.7,N,0,0.1
milho,1979,2335,-2.6,87.6,N,0,0.2
milho,1980,3030,23.7,29.8,N,0,0.3
milho,1981,2981,19.6,-1.6,N,0,-0.3
milho,1982,2743,8.6,-8,N,0,0.4
milho,1983,2220,-13.3,-19.1,EN,1,1.7
milho,1984,2559,-0.8,15.3,N,0,-0.3
milho,1985,2862,11,11.8,LN,0,-0.6
milho,1986,2169,-16.3,-24.2,N,0,-0.2
milho,1987,2842,8.2,31,EN,0,1.3
milho,1988,2681,0.7,-5.7,N,0,-0.2
milho,1989,2673,-1.4,-0.3,LN,0,-1.1
milho,1990,2669,-3.7,-0.1,N,0,0.3
milho,1991,2051,-28,-23.2,N,0,0.4
milho,1992,3139,6.6,53,EN,1,2
milho,1993,3278,7.7,4.4,EN,0,0.9
milho,1994,3380,7.3,3.1,N,0,0.4
milho,1995,3498,7,3.5,EN,0,0.7
milho,1996,3337,-1.6,-4.6,LN,0,-0.6
milho,1997,3274,-7,-1.9,N,0,0.2
milho,1998,3637,-0.5,11.1,EN,0,1.3
milho,1999,3613,-4.8,-0.7,LN,0,-1.1
milho,2000,3572,-9.4,-1.1,LN,0,-1.1
milho,2001,4736,15.5,32.6,LN,0,-0.5
milho,2002,3998,-6.2,-15.6,N,0,0
milho,2003,5481,23.9,37.1,N,0,0.2
milho,2004,4497,-2.1,-18,N,0,0.1
milho,2005,4542,-4.9,1,N,0,0.3
milho,2006,4610,-6.8,1.5,LN,0,-0.6
milho,2007,5654,10.4,22.6,N,0,-0.2
milho,2008,5151,-2.9,-8.9,LN,0,-1.3
milho,2009,3812,-30.3,-26,LN,0,-0.7
milho,2010,6332,12.3,66.1,EN,0,0.6
milho,2011,5271,-9.6,-16.8,LN,0,-0.9
milho,2012,5174,-13.4,-1.8,LN,0,-0.6
milho,2013,6380,5.2,23.3,LN,0,-0.5
milho,2014,6442,5,1,N,0,-0.3
milho,2015,6862,11.1,6.5,EN,0,0.5
milho,2016,6147,-0.9,-10.4,EN,0,1.3
milho,2017,6082,-2,-1.1,N,0,-0.3
milho,2018,5783,-6.5,-4.9,LN,0,-0.9
milho,2019,6870,11.9,18.8,EN,0,0.6
milho,2020,5618,-7.5,-18.2,N,0,0
milho,2021,3708,-38,-34,LN,0,-1
milho,2022,5457,-7,47.2,LN,0,-1.3
milho,2023,6607,15.3,21.1,N,0,-0.4
milho,2024,5475,-1.7,-17.1,EN,0,0.5
milho1,2003,6405,2,,EN,0,1.2
milho1,2004,6260,4.1,-2.3,N,0,0.3
milho1,2005,5576,-6.6,-10.9,EN,0,0.7
milho1,2006,4835,-21.2,-13.3,LN,0,-0.8
milho1,2007,7550,16.6,56.2,EN,0,0.9
milho1,2008,7414,2.9,-1.8,LN,1,-1.5
milho1,2009,4480,-41.9,-39.6,LN,0,-0.8
milho1,2010,8632,6.4,92.7,EN,1,1.6
milho1,2011,9162,10.3,6.1,LN,1,-1.6
milho1,2012,6648,-23.3,-27.4,LN,0,-1
milho1,2013,9146,1.9,37.6,N,0,-0.4
milho1,2014,9922,6.9,8.5,N,0,-0.3
milho1,2015,9563,-0.3,-3.6,EN,0,0.6
milho1,2016,8936,-8,-6.6,EN,1,2.4
milho1,2017,10406,4.2,16.5,LN,0,-1
milho1,2018,9785,-3.7,-6,LN,0,-1.3
milho1,2019,10166,1.1,3.9,EN,0,0.7
milho1,2020,10646,9.7,4.7,N,0,0.2
milho1,2021,7925,-15.7,-25.6,LN,0,-1.4
milho1,2022,6368,-31.2,-19.6,LN,0,-1.2
milho1,2023,9818,6.8,54.2,LN,0,-1
milho1,2024,9297,1,-5.3,EN,1,1.5
milho2,2003,4773,17.4,,N,0,0.2
milho2,2004,2825,-26.5,-40.8,N,0,0.1
milho2,2005,2751,-26,-2.6,N,0,0.3
milho2,2006,4327,17,57.3,LN,0,-0.6
milho2,2007,4422,17.4,2.2,N,0,-0.2
milho2,2008,3601,-9.2,-18.6,LN,0,-1.3
milho2,2009,3269,-17.1,-9.2,LN,0,-0.7
milho2,2010,5289,32.9,61.8,EN,0,0.6
milho2,2011,4058,-7.4,-23.3,LN,0,-0.9
milho2,2012,4683,-3.5,15.4,LN,0,-0.6
milho2,2013,5507,3.5,17.6,LN,0,-0.5
milho2,2014,5596,-1.7,1.6,N,0,-0.3
milho2,2015,6361,7,13.7,EN,0,0.5
milho2,2016,5853,-0.4,-8,EN,0,1.3
milho2,2017,5509,-5,-5.9,N,0,-0.3
milho2,2018,5453,-3.8,-1,LN,0,-0.9
milho2,2019,6564,18.5,20.4,EN,0,0.6
milho2,2020,5127,-7.3,-21.9,N,0,0
milho2,2021,3331,-39.9,-35,LN,0,-1
milho2,2022,5385,-2.7,61.7,LN,0,-1.3
milho2,2023,6308,14.1,17.1,N,0,-0.4
milho2,2024,5203,-5.8,-17.5,EN,0,0.5
soja,1974,1982,-7,,LN,1,-1.9
soja,1975,2300,9.4,16,N,0,-0.2
soja,1976,2180,5,-5.2,LN,0,-1.1
soja,1977,2152,4.8,-1.3,EN,0,1.1
soja,1978,1248,-38.6,-42,EN,0,1.1
soja,1979,1632,-19,30.8,N,0,0.2
soja,1980,2274,13.7,39.3,EN,0,0.7
soja,1981,2269,14.2,-0.2,N,0,0.2
soja,1982,1926,-2.6,-15.1,N,0,0
soja,1983,2160,9.6,12.1,EN,1,2.5
soja,1984,1905,-3.2,-11.8,LN,0,-1
soja,1985,1907,-3.1,0.1,LN,0,-1
soja,1986,1421,-28,-25.5,N,0,-0.2
soja,1987,2210,11.9,55.5,EN,1,1.5
soja,1988,2187,10.6,-1,EN,0,0.9
soja,1989,2131,7.2,-2.6,LN,1,-1.9
soja,1990,2091,3.6,-1.9,N,0,0
soja,1991,1558,-25.1,-25.5,EN,0,0.5
soja,1992,1854,-14.1,19,EN,1,2.1
soja,1993,2203,-1.5,18.8,N,0,0.3
soja,1994,2332,0.1,5.9,N,0,0.3
soja,1995,2557,4.6,9.6,EN,0,1.4
soja,1996,2780,9.5,8.7,LN,0,-0.9
soja,1997,2650,1.1,-4.7,N,0,-0.3
soja,1998,2634,-2.8,-0.6,EN,1,2.3
soja,1999,2806,1.1,6.5,LN,1,-1.6
soja,2000,2574,-7.7,-8.3,LN,1,-1.6
soja,2001,3153,14,22.5,LN,0,-0.7
soja,2002,2975,8.6,-5.6,N,0,-0.3
soja,2003,3111,13.7,4.6,EN,0,1.2
soja,2004,2357,-14.2,-24.2,N,0,0.3
soja,2005,2306,-16.1,-2.2,EN,0,0.7
soja,2006,2203,-20.4,-4.5,LN,0,-0.8
soja,2007,2992,6.5,35.8,EN,0,0.9
soja,2008,3062,7,2.3,LN,1,-1.5
soja,2009,2163,-25.9,-29.4,LN,0,-0.8
soja,2010,3244,7.8,50,EN,1,1.6
soja,2011,3419,9.4,5.4,LN,1,-1.6
soja,2012,1914,-40.6,-44,LN,0,-1
soja,2013,3364,2.1,75.8,N,0,-0.4
soja,2014,3234,-4,-3.9,N,0,-0.3
soja,2015,3332,-2.7,3,EN,0,0.6
soja,2016,3360,-3.2,0.8,EN,1,2.4
soja,2017,3791,8.1,12.8,LN,0,-1
soja,2018,3621,2.4,-4.5,LN,0,-1.3
soja,2019,2864,-19.4,-20.9,EN,0,0.7
soja,2020,3985,11.9,39.1,N,0,0.2
soja,2021,3533,-0.8,-11.3,LN,0,-1.4
soja,2022,1768,-50.2,-50,LN,0,-1.2
soja,2023,3584,1.5,102.7,LN,0,-1
soja,2024,3405,-2.8,-5,EN,1,1.5
trigo,1974,1416,109.1,,LN,0,-0.6
trigo,1975,503,-32.9,-64.5,LN,0,-0.8
trigo,1976,874,6.7,73.8,N,0,0.2
trigo,1977,906,1.7,3.7,N,0,0.4
trigo,1978,834,-13.6,-7.9,N,0,-0.3
trigo,1979,941,-9.3,12.8,N,0,-0.1
trigo,1980,845,-23.7,-10.2,N,0,0.3
trigo,1981,1191,1.2,40.9,N,0,-0.3
trigo,1982,779,-37.5,-34.6,EN,0,0.8
trigo,1983,1012,-22.6,29.9,EN,0,0.6
trigo,1984,1549,12.6,53.1,N,0,-0.4
trigo,1985,2076,43.2,34,LN,0,-0.5
trigo,1986,1563,3.8,-24.7,N,0,-0.1
trigo,1987,1880,23.2,20.3,EN,0,1.1
trigo,1988,1617,6,-14,LN,1,-1.7
trigo,1989,1593,4.8,-1.5,N,0,-0.4
trigo,1990,1033,-32.1,-35.2,N,0,0.2
trigo,1991,1548,2.4,49.9,EN,0,0.7
trigo,1992,1115,-24.8,-28,EN,0,0.9
trigo,1993,1203,-18.1,7.9,EN,0,0.7
trigo,1994,1690,14.6,40.5,EN,0,0.6
trigo,1995,1513,1.8,-10.5,N,0,-0.1
trigo,1996,2106,39.6,39.2,N,0,-0.3
trigo,1997,1669,7.5,-20.8,EN,0,1.3
trigo,1998,1288,-20,-22.8,LN,0,-0.5
trigo,1999,1923,15.5,49.3,LN,0,-1
trigo,2000,1361,-20.8,-29.2,LN,0,-0.5
trigo,2001,1555,-12.4,14.3,N,0,-0.1
trigo,2002,1636,-10.8,5.2,EN,0,0.7
trigo,2003,2226,17.5,36.1,N,0,-0.3
trigo,2004,2193,11.1,-1.5,EN,0,0.5
trigo,2005,2177,5.2,-0.7,N,0,0
trigo,2006,1646,-23.4,-24.4,N,0,0
trigo,2007,2316,4.8,40.7,LN,0,-0.5
trigo,2008,2459,8.3,6.2,LN,0,-0.5
trigo,2009,2017,-13.1,-18,N,0,0.1
trigo,2010,2880,22.2,42.8,LN,0,-1
trigo,2011,2228,-6.3,-22.6,N,0,-0.3
trigo,2012,2547,6.1,14.3,N,0,0
trigo,2013,2145,-11.5,-15.8,N,0,-0.4
trigo,2014,2332,-4.5,8.7,N,0,0
trigo,2015,2523,2.4,8.2,EN,0,1
trigo,2016,3121,25.5,23.7,LN,0,-0.6
trigo,2017,2005,-20.1,-35.8,N,0,0.1
trigo,2018,2785,10.1,38.9,N,0,0
trigo,2019,1967,-22.8,-29.4,N,0,0.2
trigo,2020,2509,-2.2,27.6,LN,0,-0.8
trigo,2021,2677,3.8,6.7,LN,0,-0.5
trigo,2022,2913,12.3,8.8,LN,0,-1
trigo,2023,2637,1.1,-9.5,N,0,0.4
trigo,2024,2463,-6,-6.6,LN,0,-0.5
