cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,roni_pico
arroz,2022,2408,8.1,7.9,LN,0,-1.2
arroz,2023,2370,3.6,-1.6,LN,0,-0.6
arroz,2024,1891,-19.6,-20.2,EN,0,0.9
cana,1974,17099,141.5,,LN,1,-1.5
cana,1975,16608,30.9,-2.9,N,0,-0.1
cana,1976,17067,-4.8,2.8,LN,0,-1
cana,1977,17699,-22.4,3.7,EN,0,1
cana,1978,23163,-15.3,30.9,EN,0,0.9
cana,1979,23075,-26.7,-0.4,N,0,0.2
cana,1980,28193,-20.1,22.2,EN,0,0.6
cana,1981,49064,26.8,74,N,0,0
cana,1982,47883,14.6,-2.4,N,0,0.1
cana,1983,48576,9.2,1.4,EN,1,2.5
cana,1984,48025,2.5,-1.1,LN,0,-0.5
cana,1985,49569,1.3,3.2,LN,0,-0.8
cana,1986,50122,-0.9,1.1,N,0,-0.3
cana,1987,49203,-4.6,-1.8,EN,1,1.6
cana,1988,50185,-3.4,2,EN,0,0.7
cana,1989,52777,1.6,5.2,LN,1,-1.7
cana,1990,52979,2.2,0.4,N,0,0.2
cana,1991,52193,1.4,-1.5,EN,0,0.6
cana,1992,52476,3.3,0.5,EN,1,2.3
cana,1993,49414,-1.8,-5.8,EN,0,0.5
cana,1994,49661,0,0.5,N,0,0.3
cana,1995,49661,1.9,0,EN,0,1.3
cana,1996,31583,-34.4,-36.4,LN,0,-0.9
cana,1997,39056,-18.5,23.7,N,0,-0.2
cana,1998,40570,-14.8,3.9,EN,1,2.2
cana,1999,39613,-16.8,-2.4,LN,1,-1.5
cana,2000,49251,2.5,24.3,LN,1,-1.7
cana,2001,50428,3.3,2.4,LN,0,-0.6
cana,2002,50703,2,0.5,N,0,-0.1
cana,2003,51089,1.2,0.8,EN,0,0.9
cana,2004,38969,-24,-23.7,N,0,0.3
cana,2005,53158,1.6,36.4,EN,0,0.6
cana,2006,51596,-2.9,-2.9,LN,0,-0.9
cana,2007,53597,0.2,3.9,EN,0,0.6
cana,2008,53815,0.3,0.4,LN,1,-1.6
cana,2009,54030,0.5,0.4,LN,0,-0.9
cana,2010,54259,0.7,0.4,EN,1,1.5
cana,2011,54313,0.9,0.1,LN,0,-1.4
cana,2012,42937,-20.2,-20.9,LN,0,-0.8
cana,2013,48556,-9.6,13.1,LN,0,-0.6
cana,2014,55296,3.3,13.9,LN,0,-0.5
cana,2015,54397,1.9,-1.6,EN,0,0.5
cana,2016,54566,2.5,0.3,EN,1,2.2
cana,2017,45792,-13.7,-16.1,LN,0,-0.7
cana,2018,52770,-0.2,15.2,LN,0,-1.1
cana,2019,52269,-0.8,-0.9,EN,0,0.6
cana,2020,51588,-1.6,-1.3,N,0,0.1
cana,2021,52899,1.4,2.5,LN,0,-1.2
cana,2022,52224,0.6,-1.3,LN,0,-1.2
cana,2023,51716,0.1,-1,LN,0,-0.8
cana,2024,51401,0.1,-0.6,EN,0,1.2
feijao,1974,366,-1.1,,LN,0,-1.2
feijao,1975,457,24.6,24.9,N,0,-0.1
feijao,1976,215,-40.9,-53,LN,0,-0.6
feijao,1977,376,3.8,74.9,EN,0,0.9
feijao,1978,337,-6.9,-10.4,EN,0,0.6
feijao,1979,384,6,13.9,N,0,0.2
feijao,1980,312,-14,-18.8,EN,0,0.5
feijao,1981,310,-15,-0.6,N,0,-0.3
feijao,1982,367,0,18.4,N,0,0.3
feijao,1983,349,-5.5,-4.9,EN,1,2.2
feijao,1984,343,-8.3,-1.7,N,0,-0.3
feijao,1985,414,8.4,20.7,LN,0,-0.6
feijao,1986,477,23.3,15.2,N,0,-0.3
feijao,1987,314,-19.1,-34.2,EN,1,1.5
feijao,1988,432,11.5,37.6,N,0,0.3
feijao,1989,483,25.2,11.8,LN,0,-1.4
feijao,1990,348,-9.2,-28,N,0,0.3
feijao,1991,375,-0.2,7.8,EN,0,0.5
feijao,1992,183,-49.7,-51.2,EN,1,2.2
feijao,1993,297,-16.5,62.3,EN,0,0.7
feijao,1994,371,6.1,24.9,N,0,0.3
feijao,1995,369,7.7,-0.5,EN,0,1
feijao,1996,330,-2.9,-10.6,LN,0,-0.8
feijao,1997,359,4.8,8.8,N,0,-0.1
feijao,1998,240,-31.1,-33.1,EN,1,1.8
feijao,1999,367,3.2,52.9,LN,0,-1.3
feijao,2000,436,19,18.8,LN,0,-1.4
feijao,2001,341,-10.4,-21.8,LN,0,-0.5
feijao,2002,277,-30.1,-18.8,N,0,0
feijao,2003,451,10.1,62.8,EN,0,0.5
feijao,2004,427,0.7,-5.3,N,0,0.1
feijao,2005,453,2.9,6.1,N,0,0.4
feijao,2006,483,6.3,6.6,LN,0,-0.9
feijao,2007,423,-9.2,-12.4,N,0,0.2
feijao,2008,505,6,19.4,LN,1,-1.5
feijao,2009,654,34.3,29.5,LN,0,-0.8
feijao,2010,419,-15.7,-35.9,EN,0,1.1
feijao,2011,593,17,41.5,LN,0,-1.2
feijao,2012,423,-18,-28.7,LN,0,-0.6
feijao,2013,541,2.9,27.9,LN,0,-0.6
feijao,2014,553,3.2,2.2,LN,0,-0.5
feijao,2015,491,-9.6,-11.2,N,0,0.4
feijao,2016,208,-62.1,-57.6,EN,1,1.8
feijao,2017,682,23.3,200,LN,0,-0.5
feijao,2018,723,30.1,6,LN,0,-1
feijao,2019,571,2.6,-21,EN,0,0.6
feijao,2020,523,-6,-8.4,N,0,0.1
feijao,2021,577,4.1,10.3,LN,0,-1
feijao,2022,576,4.7,-0.2,LN,0,-1.2
feijao,2023,547,0.4,-5,LN,0,-0.6
feijao,2024,501,-6.8,-8.4,EN,0,0.9
milho,1974,870,11.7,,LN,1,-1.5
milho,1975,840,13.9,-3.4,N,0,-0.1
milho,1976,378,-46,-55,LN,0,-1
milho,1977,677,1.6,79.1,EN,0,1
milho,1978,742,16.3,9.6,EN,0,0.9
milho,1979,596,-2.9,-19.7,N,0,0.2
milho,1980,620,4.5,4,EN,0,0.6
milho,1981,546,-5.4,-11.9,N,0,0
milho,1982,440,-22.2,-19.4,N,0,0.1
milho,1983,445,-20.1,1.1,EN,1,2.5
milho,1984,631,14.2,41.8,LN,0,-0.5
milho,1985,706,27.9,11.9,LN,0,-0.8
milho,1986,690,24.6,-2.3,N,0,-0.3
milho,1987,283,-49.4,-59,EN,1,1.6
milho,1988,712,25.1,151.6,EN,0,0.7
milho,1989,840,44.5,18,LN,1,-1.7
milho,1990,226,-62,-73.1,N,0,0.2
milho,1991,730,20.2,200,EN,0,0.6
milho,1992,234,-62.3,-67.9,EN,1,2.3
milho,1993,564,-11.4,141,EN,0,0.5
milho,1994,984,51.7,74.5,N,0,0.3
milho,1995,932,41.6,-5.3,EN,0,1.3
milho,1996,735,7.6,-21.1,LN,0,-0.9
milho,1997,627,-11.4,-14.7,N,0,-0.2
milho,1998,399,-45.2,-36.4,EN,1,2.2
milho,1999,977,25.6,144.9,LN,1,-1.5
milho,2000,1135,35.3,16.2,LN,1,-1.7
milho,2001,612,-31.7,-46.1,LN,0,-0.6
milho,2002,494,-49.5,-19.3,N,0,-0.1
milho,2003,1344,20.4,172.1,EN,0,0.9
milho,2004,1401,6.4,4.2,N,0,0.3
milho,2005,1850,19.1,32,EN,0,0.6
milho,2006,1069,-41,-42.2,LN,0,-0.9
milho,2007,1721,-18.3,61,EN,0,0.6
milho,2008,2658,9,54.4,LN,1,-1.6
milho,2009,3600,29.6,35.4,LN,0,-0.9
milho,2010,2455,-22.3,-31.8,EN,1,1.5
milho,2011,4127,14.9,68.1,LN,0,-1.4
milho,2012,5232,31,26.8,LN,0,-0.8
milho,2013,1710,-61.2,-67.3,LN,0,-0.6
milho,2014,4542,-6.3,165.6,LN,0,-0.5
milho,2015,5174,-0.9,13.9,EN,0,0.5
milho,2016,2287,-58.6,-55.8,EN,1,2.2
milho,2017,5819,0,154.4,LN,0,-0.7
milho,2018,6859,12.9,17.9,LN,0,-1.1
milho,2019,7104,12.9,3.6,EN,0,0.6
milho,2020,7418,14.3,4.4,N,0,0.1
milho,2021,6827,2.6,-8,LN,0,-1.2
milho,2022,6796,0.1,-0.5,LN,0,-1.2
milho,2023,6822,-0.9,0.4,LN,0,-0.8
milho,2024,6333,-8.9,-7.2,EN,0,1.2
milho1,2003,1344,-4.9,,EN,0,0.9
milho1,2004,1401,3.4,4.2,N,0,0.3
milho1,2005,1850,28,32,EN,0,0.6
milho1,2006,1069,-36.3,-42.2,LN,0,-0.9
milho1,2007,1721,-15.4,61,EN,0,0.6
milho1,2008,2658,4.8,54.4,LN,1,-1.6
milho1,2009,3600,10.2,35.4,LN,0,-0.9
milho1,2010,2455,-38.4,-31.8,EN,1,1.5
milho1,2011,4127,-6.4,68.1,LN,0,-1.4
milho1,2012,5232,13.8,26.8,LN,0,-0.8
milho1,2013,1710,-63.6,-67.3,LN,0,-0.6
milho1,2014,4542,-5.8,165.6,LN,0,-0.5
milho1,2015,5175,3.1,13.9,EN,0,0.5
milho1,2016,2284,-58.5,-55.9,EN,1,2.2
milho1,2017,5812,-5.4,154.5,LN,0,-0.7
milho1,2018,6950,3,19.6,LN,0,-1.1
milho1,2019,7235,1.3,4.1,EN,0,0.6
milho1,2020,7442,1.4,2.9,N,0,0.1
milho1,2021,7108,-3.5,-4.5,LN,0,-1.2
milho1,2022,7201,-0.3,1.3,LN,0,-1.2
milho1,2023,7025,1.7,-2.4,LN,0,-0.8
milho1,2024,6395,-0.5,-9,EN,0,1.2
milho2,2015,4800,,,EN,0,0.8
milho2,2016,4745,,-1.1,N,0,-0.1
milho2,2017,6681,,40.8,N,0,0.1
milho2,2018,3860,,-42.2,N,0,-0.3
milho2,2019,4145,,7.4,N,0,0.3
milho2,2020,5898,,42.3,LN,0,-0.6
milho2,2021,3476,,-41.1,LN,0,-0.6
milho2,2022,4204,,20.9,LN,0,-1.2
milho2,2023,4866,,15.7,N,0,0.1
milho2,2024,5289,,8.7,N,0,-0.3
soja,1989,1700,35.8,,LN,1,-1.9
soja,1990,600,-52.5,-64.7,N,0,0
soja,1991,1500,15.9,150,EN,0,0.5
soja,1992,350,-74,-76.7,EN,1,2.1
soja,1993,1341,-5.5,200,N,0,0.3
soja,1994,1500,-0.9,11.9,N,0,0.3
soja,1995,1511,-6.8,0.7,EN,0,1.4
soja,1997,2058,8,36.2,N,0,-0.3
soja,1998,1776,-13.3,-13.7,EN,1,2.3
soja,1999,2378,9.3,33.9,LN,1,-1.6
soja,2000,2483,7.8,4.4,LN,1,-1.6
soja,2001,2155,-10.4,-13.2,LN,0,-0.7
soja,2002,935,-62.2,-56.6,N,0,-0.3
soja,2003,2586,2.2,176.6,EN,0,1.2
soja,2004,2559,-0.5,-1,N,0,0.3
soja,2005,2946,13.3,15.1,EN,0,0.7
soja,2006,2354,-10.6,-20.1,LN,0,-0.8
soja,2007,2248,-15.4,-4.5,EN,0,0.9
soja,2008,3201,19.8,42.4,LN,1,-1.5
soja,2009,2764,3.2,-13.7,LN,0,-0.8
soja,2010,2262,-15.3,-18.2,EN,1,1.6
soja,2011,3004,14.8,32.8,LN,1,-1.6
soja,2012,2670,3.9,-11.1,LN,0,-1
soja,2013,1203,-52.4,-54.9,N,0,-0.4
soja,2014,2190,-12.7,82,N,0,-0.3
soja,2015,2581,-0.5,17.9,EN,0,0.6
soja,2016,1052,-61.1,-59.2,EN,1,2.4
soja,2017,2675,-5.5,154.3,LN,0,-1
soja,2018,3465,16.9,29.5,LN,0,-1.3
soja,2019,3201,4.3,-7.6,EN,0,0.7
soja,2020,3264,2.9,2,N,0,0.2
soja,2021,3131,-4.2,-4.1,LN,0,-1.4
soja,2022,3483,3.7,11.2,LN,0,-1.2
soja,2023,3433,0,-1.4,LN,0,-1
soja,2024,3420,-2.4,-0.4,EN,1,1.5
