code_muni,pct_acum
2709152,88.45
3150703,88.47
3143302,88.48
4316956,88.5
2202133,88.51
2313104,88.52
3512902,88.54
2612554,88.55
2910800,88.57
4320305,88.58
2304269,88.59
4314464,88.61
2210409,88.62
2613909,88.64
3125705,88.65
4202602,88.67
1715002,88.68
5205901,88.69
2106607,88.71
2604700,88.72
3170909,88.74
2901155,88.75
2603801,88.76
5208608,88.78
2932606,88.79
4200705,88.81
2208403,88.82
3517604,88.83
2404507,88.85
2207009,88.86
1600303,88.87
3113404,88.89
2205003,88.9
2304251,88.92
2928802,88.93
3134301,88.94
3202009,88.96
5208509,88.97
2311264,88.98
2516706,89
2926004,89.01
4305371,89.02
2512309,89.04
3128105,89.05
2313351,89.06
1101468,89.08
3510302,89.09
5220686,89.1
2314003,89.12
2612455,89.13
2313757,89.14
4305306,89.16
2610905,89.17
2501609,89.18
4305116,89.2
2909208,89.21
3143906,89.22
2306108,89.24
2303501,89.25
2926400,89.26
2700300,89.27
3130655,89.29
3505500,89.3
4313102,89.31
2306306,89.33
4303509,89.34
2614600,89.35
4211751,89.37
2924306,89.38
4212908,89.39
2903904,89.4
4104006,89.42
3100609,89.43
1505502,89.44
2923407,89.46
2413607,89.47
1704105,89.48
2209856,89.49
2310704,89.51
2206605,89.52
4104600,89.53
2107803,89.55
5005251,89.56
2404903,89.57
3101904,89.58
2200301,89.6
4107652,89.61
2414803,89.62
3107802,89.63
2301851,89.65
4219309,89.66
1712702,89.67
1200500,89.68
2302701,89.7
2906006,89.71
2211605,89.72
4318804,89.73
3108255,89.75
4121802,89.76
4113700,89.77
2309003,89.78
4122909,89.79
4315313,89.81
2509800,89.82
3550506,89.83
3154002,89.84
3168507,89.86
4307500,89.87
5205455,89.88
2901304,89.89
2201804,89.9
4101853,89.92
1500602,89.93
3156106,89.94
2202000,89.95
3124807,89.96
2300705,89.98
2300101,89.99
2201101,90
3126703,90.01
4306130,90.02
2105708,90.04
2203230,90.05
2311702,90.06
3300803,90.07
2307502,90.08
3168002,90.1
2210300,90.11
2914505,90.12
2904209,90.13
3120904,90.14
2301950,90.16
2501104,90.17
2308302,90.18
2303204,90.19
2907202,90.2
4308508,90.21
2101806,90.23
2306504,90.24
2209401,90.25
4302451,90.26
1507607,90.27
4308300,90.28
1100049,90.3
2919108,90.31
2919157,90.32
2708402,90.33
3121605,90.34
2112308,90.35
2311504,90.36
4128559,90.38
4304713,90.39
5001508,90.4
3161700,90.41
2303808,90.42
4314779,90.43
2307403,90.44
1501709,90.46
4200309,90.47
2902104,90.48
3167608,90.49
2504009,90.5
3536604,90.51
4308052,90.52
2908408,90.53
4311775,90.55
3130903,90.56
1506195,90.57
3200300,90.58
2924801,90.59
2924207,90.6
2202208,90.61
2906204,90.62
2703106,90.63
5216809,90.65
3162450,90.66
2311603,90.67
4128203,90.68
4305603,90.69
3540705,90.7
3554607,90.71
5106174,90.72
3165107,90.73
2301901,90.74
2301109,90.76
4112306,90.77
3162252,90.78
1716604,90.79
3202454,90.8
2902609,90.81
2904050,90.82
4203303,90.83
2201507,90.84
3146909,90.85
3112604,90.86
4211652,90.87
4318903,90.88
4102752,90.89
3103504,90.91
4215695,90.92
3124708,90.93
1100940,90.94
4304853,90.95
4311254,90.96
3140902,90.97
2211357,90.98
5100201,90.99
3200201,91
2205102,91.01
4203006,91.02
4204558,91.03
3112406,91.04
3117702,91.05
4219200,91.06
2202604,91.07
2614808,91.08
2301406,91.09
3202900,91.1
2210607,91.11
2206696,91.12
3116308,91.13
2307908,91.14
3108503,91.16
2104800,91.17
2310902,91.18
2204550,91.19
4305447,91.2
3168606,91.21
2917706,91.22
4122800,91.23
2917201,91.24
2501203,91.25
2205599,91.26
5006200,91.27
2921807,91.28
2601003,91.29
3543253,91.3
2301505,91.31
1500404,91.32
2303600,91.33
2304004,91.34
3506300,91.35
3170479,91.36
4206652,91.37
3103702,91.38
2608800,91.39
4111803,91.4
2615607,91.41
2511400,91.42
3168804,91.43
4127882,91.44
4309126,91.45
2606903,91.46
3125408,91.47
2509404,91.48
2207801,91.49
3111705,91.5
2305266,91.51
3101102,91.52
2110708,91.53
2501500,91.54
2206209,91.55
2106706,91.55
3130556,91.56
3154408,91.57
2606705,91.58
1709005,91.59
3109501,91.6
1502400,91.61
4120309,91.62
3162559,91.63
2614501,91.64
1720853,91.65
3112703,91.66
4304622,91.67
1500909,91.68
2301307,91.69
3102902,91.7
4316709,91.71
2704005,91.72
2506707,91.73
