code_muni,pct_acum
4115507,95.75
5000203,95.76
3533601,95.77
4319737,95.78
5217302,95.79
3500303,95.8
2101608,95.81
3134509,95.82
3512209,95.83
4216909,95.84
4117297,95.84
3162948,95.85
3170750,95.86
2102036,95.87
1715754,95.88
4312427,95.89
3137106,95.9
4118451,95.91
1600303,95.92
4314787,95.93
4128203,95.94
5200829,95.95
4300554,95.96
4312302,95.97
1400308,95.98
3107604,95.99
4108700,96
3530805,96.01
1302405,96.02
3524303,96.03
2104057,96.04
1200385,96.05
2110807,96.06
3525300,96.06
5201306,96.07
3162005,96.08
4118006,96.09
4123105,96.1
5105309,96.11
4313490,96.12
5205059,96.13
4204707,96.14
3103751,96.15
4318408,96.16
2112852,96.17
3525706,96.18
4308300,96.19
1704105,96.19
4320578,96.2
4322327,96.21
5207600,96.22
4205605,96.23
3168101,96.24
3544251,96.25
4310504,96.26
4217303,96.27
4322152,96.28
4320263,96.29
5003207,96.29
3505906,96.3
3526704,96.31
4322608,96.32
1714203,96.33
1718659,96.34
3164308,96.35
5208509,96.36
5006309,96.37
1709807,96.37
4121257,96.38
4314068,96.39
2106300,96.4
1707306,96.41
4312955,96.42
3505005,96.43
3517703,96.44
4211652,96.44
2110104,96.45
4107157,96.46
4318457,96.47
3530508,96.48
5209804,96.49
3138708,96.5
5211800,96.51
4302378,96.51
4314555,96.52
4323101,96.53
4126207,96.54
1100049,96.55
4306072,96.56
4312179,96.57
4102604,96.57
5209200,96.58
4122909,96.59
2111748,96.6
5220157,96.61
3130804,96.62
4321477,96.62
4206652,96.63
2105922,96.64
4126272,96.65
4219150,96.66
4306924,96.67
4122651,96.67
3170479,96.68
3101904,96.69
3146503,96.7
3171105,96.71
3134400,96.71
3165305,96.72
4309159,96.73
5007554,96.74
3141900,96.75
5203203,96.76
5213772,96.76
3534708,96.77
4106555,96.78
4216701,96.79
1712405,96.8
4204103,96.8
3519253,96.81
3549409,96.82
5206503,96.83
1101450,96.84
4202537,96.84
3519105,96.85
5211602,96.86
3140506,96.87
4209706,96.88
2104602,96.88
1721109,96.89
5202155,96.9
4128302,96.91
4123709,96.91
4304853,96.92
4110078,96.93
4107405,96.94
4205555,96.95
5004007,96.95
4311908,96.96
1100064,96.97
4303707,96.98
1717008,96.98
4108106,96.99
3512506,97
5206602,97.01
4320602,97.02
4106803,97.02
4207809,97.03
4210506,97.04
3507902,97.05
2209807,97.05
4102901,97.06
5104906,97.07
