code_muni,pct_acum
3148004,99.01
4314001,99.02
4104709,99.03
3528601,99.04
4314159,99.04
4316758,99.05
3114907,99.06
5004502,99.06
5007901,99.07
4114302,99.08
4204756,99.08
4314209,99.09
4306759,99.1
4313300,99.11
4115853,99.11
4216008,99.12
4127106,99.13
4206801,99.13
4312807,99.14
4309159,99.15
4322400,99.15
3129400,99.16
3519709,99.17
4301404,99.17
4213153,99.18
4218400,99.19
3120805,99.19
4300646,99.2
4100459,99.21
4209177,99.21
3546405,99.22
5004304,99.23
4108601,99.23
3109402,99.24
4126355,99.25
4313805,99.25
4106803,99.26
3501004,99.27
4215695,99.27
4203006,99.28
4127601,99.28
4202081,99.29
4211751,99.3
5219506,99.3
4105508,99.31
4107652,99.31
3143104,99.32
4305108,99.33
3130309,99.33
3169604,99.34
4323309,99.34
4107801,99.35
4311403,99.36
4201802,99.36
5102637,99.37
4200754,99.37
4210050,99.38
4201604,99.38
4314407,99.39
5219456,99.39
4125456,99.4
4217808,99.41
4117503,99.41
3540507,99.42
4106605,99.42
4120853,99.43
4204558,99.43
5003504,99.44
4116059,99.44
4108007,99.45
4207601,99.45
3100104,99.46
4117222,99.46
4202875,99.47
4315206,99.47
5004601,99.48
4316808,99.48
3523503,99.49
3554508,99.49
4320651,99.5
5005152,99.5
4217501,99.51
4116109,99.51
3523800,99.52
4322558,99.52
5006200,99.53
4206751,99.53
4207700,99.54
4207577,99.54
4201406,99.54
4107900,99.55
4119509,99.55
4308003,99.56
4110201,99.56
3118700,99.57
4318440,99.57
4207403,99.58
3543204,99.58
4209201,99.58
4201000,99.59
4200804,99.59
4111100,99.6
4210555,99.6
4206702,99.61
3532827,99.61
3549706,99.61
4320677,99.62
4213708,99.62
4107306,99.63
3161700,99.63
3108305,99.64
3204104,99.64
4215208,99.64
3163201,99.65
4114104,99.65
4310538,99.66
4118006,99.66
4205431,99.66
4121356,99.67
3519055,99.67
3143401,99.68
4200051,99.68
4103479,99.68
4203303,99.69
4117404,99.69
4215554,99.7
4311981,99.7
5003157,99.7
3528403,99.71
4219606,99.71
4120655,99.71
5210109,99.72
4204194,99.72
4214003,99.72
3544301,99.73
5003751,99.73
3101631,99.73
4204350,99.74
3511508,99.74
4305959,99.74
3511607,99.75
4202099,99.75
3167806,99.75
3550605,99.76
3545407,99.76
4204806,99.76
4118451,99.77
3510005,99.77
4215802,99.77
4212056,99.78
4202438,99.78
4212601,99.78
4203154,99.78
3104106,99.79
4308409,99.79
4215752,99.79
4219408,99.8
3512308,99.8
3537800,99.8
4210035,99.81
4219200,99.81
4302402,99.81
4312153,99.81
4212700,99.82
4123402,99.82
4200200,99.82
4213005,99.82
5205497,99.83
4203956,99.83
4309753,99.83
4110607,99.84
3114303,99.84
3154408,99.84
3156403,99.84
4215075,99.85
3525409,99.85
4315073,99.85
4313037,99.85
4318432,99.86
3134301,99.86
4205555,99.86
3528007,99.86
4120309,99.87
4301057,99.87
4216255,99.87
4120507,99.87
4215307,99.87
4215687,99.88
4302451,99.88
4320354,99.88
4215406,99.88
4211009,99.89
5208509,99.89
4205357,99.89
4100400,99.89
3507456,99.89
4124608,99.9
4211207,99.9
4300109,99.9
4305587,99.9
4100301,99.9
4214508,99.9
4113502,99.91
4305173,99.91
3512704,99.91
3539301,99.91
3543253,99.91
3543907,99.92
4125308,99.92
3132206,99.92
3526704,99.92
4121000,99.92
3529708,99.92
4214805,99.93
4321626,99.93
3520905,99.93
4321493,99.93
4320552,99.93
3129202,99.93
3526902,99.93
3147204,99.94
4312609,99.94
4322707,99.94
4314027,99.94
